time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Concurrent GC.count,Jvm:G1 Concurrent GC.time,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2024-02-12T14:48:12Z,161,0,0,0,0,0,13969316,1467,10823427,0,0,0,0,0,0,12065,0,0,0,0,0,0,0,579,12,0,203,1,7,6629,0,0,0,0,0, ,0,0,0,0,0,0,12062,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,71,459685616,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,11887,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:49:12Z,161,0,0,0,0,0,14004468,1467,10858579,0,0,0,0,0,0,11414,0,0,0,0,0,0,0,580,12,0,203,1,7,6024,0,0,0,0,0, ,0,0,0,0,0,0,11414,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,72,451972720,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11251,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:50:12Z,161,0,0,0,0,0,14039228,1467,10893339,0,0,0,0,0,0,10139,0,0,0,0,0,0,0,580,12,0,203,1,7,5142,0,0,0,0,0, ,0,0,0,0,0,0,10139,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,75,463743120,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9908,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:51:12Z,161,0,0,0,0,0,14072788,1467,10926899,0,0,0,0,0,0,9439,0,0,0,0,0,0,0,581,12,0,203,1,7,4888,0,0,0,0,0, ,0,0,0,0,0,0,9439,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,51,570481232,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9256,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:52:12Z,161,0,0,0,0,0,14116340,1467,10970451,0,0,0,0,0,0,8521,0,0,0,0,0,0,0,583,12,0,203,1,7,4431,0,0,0,0,0, ,0,0,0,0,0,0,8521,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,58,1048816032,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8377,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:53:12Z,161,0,0,0,0,0,14117500,1467,10971611,0,0,0,0,0,0,9228,0,0,0,0,0,0,0,583,12,0,202,1,7,4973,0,0,0,0,0, ,0,0,0,0,0,0,9225,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,64,497671824,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,9131,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:54:12Z,161,0,0,0,0,0,14103484,1467,10957595,0,0,0,0,0,0,9738,0,0,0,0,0,0,0,582,12,0,200,1,7,5535,0,0,0,0,0, ,0,0,0,0,0,0,9731,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,73,649180320,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,9589,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:55:12Z,161,0,0,0,0,0,14121036,1467,10975147,0,0,0,0,0,0,10203,0,0,0,0,0,0,0,581,12,0,198,1,7,5601,0,0,0,0,0, ,0,0,0,0,0,0,10197,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,27,72,627268816,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,9957,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:56:12Z,161,0,0,0,0,0,14121220,1467,10975331,0,0,0,0,0,0,9644,0,0,0,0,0,0,0,582,12,0,197,1,7,5164,0,0,0,0,0, ,0,0,0,0,0,0,9640,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,69,460666632,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,9465,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:57:12Z,161,0,0,0,0,0,14144164,1467,10998275,0,0,0,0,0,0,8942,0,0,0,0,0,0,0,583,12,0,195,1,7,4933,0,0,0,0,0, ,0,0,0,0,0,0,8936,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,74,754893264,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,8690,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:58:12Z,161,0,0,0,0,0,14127836,1467,10981947,0,0,0,0,0,0,7134,0,0,0,0,0,0,0,582,12,0,193,1,7,4270,0,0,0,0,0, ,0,0,0,0,0,0,7126,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,49,440979176,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,6952,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:59:12Z,161,0,0,0,0,0,14133420,1467,10987531,0,0,0,0,0,0,9092,0,0,0,0,0,0,0,583,12,0,192,1,7,5493,0,0,0,0,0, ,0,0,0,0,0,0,9089,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,44,472129896,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,8971,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T15:00:12Z,161,0,0,0,0,0,14152476,1467,11006587,0,0,0,0,0,0,8907,0,0,0,0,0,0,0,584,12,0,192,1,7,5154,0,0,0,0,0, ,0,0,0,0,0,0,8907,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,20,64,524930960,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8819,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T15:01:12Z,161,0,0,0,0,0,14168900,1467,11023011,0,0,0,0,0,0,7541,0,0,0,0,0,0,0,584,12,0,192,1,7,4349,0,0,0,0,0, ,0,0,0,0,0,0,7541,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,41,360457984,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7426,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T15:02:12Z,161,0,0,0,0,0,14192836,1467,11046947,0,0,0,0,0,0,7760,0,0,0,0,0,0,0,585,12,0,192,1,7,4671,0,0,0,0,0, ,0,0,0,0,0,0,7760,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,53,821326040,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7662,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T15:03:12Z,161,0,0,0,0,0,14227012,1467,11081123,0,0,0,0,0,0,9514,0,0,0,0,0,0,0,587,12,0,192,1,7,5613,0,0,0,0,0, ,0,0,0,0,0,0,9514,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,48,671352192,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9365,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T15:04:12Z,161,0,0,0,0,0,14242340,1467,11096451,0,0,0,0,0,0,8836,0,0,0,0,0,0,0,587,12,0,192,1,7,5468,0,0,0,0,0, ,0,0,0,0,0,0,8836,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,49,477658896,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8761,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T15:05:12Z,161,0,0,0,0,0,14269732,1467,11123843,0,0,0,0,0,0,9293,0,0,0,0,0,0,0,588,12,0,191,1,7,5385,0,0,0,0,0, ,0,0,0,0,0,0,9290,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,95,575691096,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,9112,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T15:06:12Z,161,0,0,0,0,0,14294884,1467,11148995,0,0,0,0,0,0,9689,0,0,0,0,0,0,0,589,12,0,191,1,7,5725,0,0,0,0,0, ,0,0,0,0,0,0,9689,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,1057680152,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9567,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T15:07:12Z,161,0,0,0,0,0,14254796,1467,11108907,0,0,0,0,0,0,8753,0,0,0,0,0,0,0,587,12,0,187,1,7,5509,0,0,0,0,0, ,0,0,0,0,0,0,8740,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,955948328,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,8543,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T15:08:12Z,161,0,0,0,0,0,14284836,1467,11138947,0,0,0,0,0,0,9152,0,0,0,0,0,0,0,589,12,0,187,1,7,5541,0,0,0,0,0, ,0,0,0,0,0,0,9151,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,38,1485497440,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,8980,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T15:09:12Z,161,0,0,0,0,0,14268580,1467,11122691,0,0,0,0,0,0,8820,0,0,0,0,0,0,0,590,12,0,184,1,7,5463,0,0,0,0,0, ,0,0,0,0,0,0,8811,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,700492448,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,8643,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T15:10:12Z,161,0,0,0,0,0,14263004,1467,11117115,0,0,0,0,0,0,9739,0,0,0,0,0,0,0,590,12,0,184,1,7,5948,0,0,0,0,0, ,0,0,0,0,0,0,9736,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,32,650543280,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,9585,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T15:11:12Z,161,0,0,0,0,0,14285636,1467,11139747,0,0,0,0,0,0,11033,0,0,0,0,0,0,0,591,12,0,181,1,7,5990,0,0,0,0,0, ,0,0,0,0,0,0,11025,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,35,2215327320,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,10783,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T15:12:12Z,161,0,0,0,0,0,14302428,1467,11156539,0,0,0,0,0,0,9524,0,0,0,0,0,0,0,592,12,0,180,1,7,5422,0,0,0,0,0, ,0,0,0,0,0,0,9521,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,965669984,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,9368,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T15:13:12Z,161,0,0,0,0,0,14343940,1467,11198051,0,0,0,0,0,0,9645,0,0,0,0,0,0,0,595,12,0,180,1,7,5422,0,0,0,0,0, ,0,0,0,0,0,0,9645,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,33,1764543328,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9501,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T15:14:12Z,161,0,0,0,0,0,14394076,1467,11248187,0,0,0,0,0,0,10632,0,0,0,0,0,0,0,598,12,0,180,1,7,5794,0,0,0,0,0, ,0,0,0,0,0,0,10632,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,71,2227188872,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10430,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T15:15:12Z,161,0,0,0,0,0,14418508,1467,11272619,0,0,0,0,0,0,8451,0,0,0,0,0,0,0,599,12,0,180,1,7,4580,0,0,0,0,0, ,0,0,0,0,0,0,8451,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,50,1352476824,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8334,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T15:16:12Z,161,0,0,0,0,0,14445100,1467,11299211,0,0,0,0,0,0,9477,0,0,0,0,0,0,0,601,12,0,180,1,7,5315,0,0,0,0,0, ,0,0,0,0,0,0,9477,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,40,1561768392,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9351,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
