URL,Size(Byte),Number of outlinks found,Content-type
https://www.latimes.com/california/story/2023-11-21/la-me-bowling-revolution,433577,225,text/html
https://www.latimes.com/california/story/2023-10-19/psychiatric-patients-restraint-rates-hospital,343809,229,text/html
https://www.latimes.com/california/story/2023-12-06/woefully-inadequate-why-its-so-hard-to-find-a-shelter-bed-in-la,340929,221,text/html
https://www.latimes.com/food/newsletter/2022-03-19/seasonal-sake-tsubaki-ototo-courtney-kaplan-tasting-notes,321034,216,text/html
https://www.latimes.com/food/story/2019-09-18/republique-walter-margarita-manzke-hancock-park-review-bill-addison,380692,228,text/html
https://www.latimes.com/food/story/2021-12-07/indigenous-restaurant-workers-cielo,344932,226,text/html
https://www.latimes.com/food/dailydish/la-fo-tlayuda-oaxacan-food-los-angeles-20160926-snap-story.html,421738,249,text/html
https://www.latimes.com/food/story/2020-05-01/mexican-oaxacan-food-los-angeles-coronavirus,352061,224,text/html
https://www.latimes.com/food/story/2021-12-07/how-richard-gomez-tamale-cart-design-may-change-street-vending-in-la,361403,239,text/html
https://www.latimes.com/california/story/2023-10-04/los-angeles-city-animal-shelter-crisis,340640,224,text/html
https://www.latimes.com/california/story/2022-07-14/la-city-animal-shelters-dogs-sit-in-kennels-weeks-months-without-walks,382057,231,text/html
https://www.latimes.com/california/story/2021-09-07/la-county-animal-shelters-try-new-appointment-approach,391948,222,text/html
https://www.latimes.com/entertainment-arts/tv/story/2023-01-10/golden-globes-2023-pianist-chloe-flower,357513,233,text/html
https://www.latimes.com/entertainment-arts/story/2023-01-11/golden-globes-pianist-chloe-flower-playoff-music-michelle-yeoh,336370,227,text/html
https://www.latimes.com/entertainment-arts/story/2024-01-07/golden-globes-2024-how-where-to-watch-what-to-know,361161,257,text/html
https://www.latimes.com/entertainment-arts/movies/story/2024-01-05/2024-golden-globes-cbs-nominations-categories-voters-scandal-hollywood,365170,231,text/html
https://www.latimes.com/entertainment-arts/story/2023-01-11/golden-globes-2023-best-moments,371412,240,text/html
https://www.latimes.com/entertainment-arts/business/story/2023-06-12/golden-globes-awards-hollywood-foreign-press-association-todd-boehly-california-attorney-general,337986,229,text/html
https://www.latimes.com/entertainment-arts/awards/story/2023-01-11/golden-globes-2023-jerrod-carmichael-jokes-hfpa-scientology-will-smith,360527,273,text/html
https://www.latimes.com/opinion/story/2023-06-14/editorial-are-the-golden-globes-still-golden,343263,226,text/html
https://www.latimes.com/entertainment-arts/awards/story/2023-01-11/golden-globes-2023-billboard-party-controversy-reaction,341188,223,text/html
https://www.latimes.com/entertainment-arts/tv/story/2024-01-07/golden-globes-review-jo-koy-host-cbs-paramount-plus-2024,366657,230,text/html
https://www.latimes.com/entertainment-arts/tv/story/2024-01-08/kieran-culkin-pedro-pascal-golden-globes-meme-succession,364876,242,text/html
https://www.latimes.com/entertainment-arts/tv/story/2023-11-17/2024-golden-globes-cbs-nbc-hfpa,351394,232,text/html
https://www.latimes.com/entertainment-arts/awards/story/2024-01-07/golden-globes-2024-winners-list-full-live-updates,382354,299,text/html
https://www.latimes.com/entertainment-arts/tv/story/2023-01-10/golden-globes-2023-tv-review,353661,228,text/html
https://www.latimes.com/entertainment-arts/awards/story/2023-01-10/golden-globes-2023-how-hfpa-addressed-controversy,337534,230,text/html
https://www.latimes.com/entertainment-arts/awards/story/2023-12-11/golden-globe-nominations-2024-barbie-oppenheimer-succession,394758,307,text/html
https://www.latimes.com/entertainment-arts/story/2023-01-11/zendaya-2023-golden-globe-award-winner-euphoria,339316,231,text/html
https://www.latimes.com/entertainment-arts/story/2024-01-10/kate-beckinsale-golden-globes-hospital-stepfather-roy-battersby,342736,241,text/html
https://www.latimes.com/entertainment-arts/tv/story/2023-11-14/murder-at-the-end-of-the-world-creators-darby-hart,391732,248,text/html
https://www.latimes.com/entertainment-arts/business/story/2023-01-11/with-scant-viewing-for-its-return-whats-next-for-the-golden-globes-2023,356304,235,text/html
https://www.latimes.com/california/story/2024-02-03/column-my-loveable-chews-everything-dog,349206,232,text/html
https://www.latimes.com/espanol/eeuu/articulo/2024-01-30/elon-musk-neuralink-efectuo-el-primer-implante-cerebral-de-su-dispositivo-en-un-ser-humano,246128,111,text/html
https://www.latimes.com/espanol/eeuu/articulo/2024-01-26/informe-han-fallecido-93-estadounidense-tras-cirugias-cosmeticas-en-republica-dominicana-desde-2009,246378,111,text/html
https://www.latimes.com/espanol/eeuu/articulo/2024-01-26/retiran-de-venta-lotes-de-jarabe-para-la-tos-robitussin,240376,111,text/html
https://www.latimes.com/espanol/eeuu/articulo/2024-02-03/inversores-se-abalanzan-sobre-los-psicodelicos-e-idealismo-da-paso-a-la-economia-farmaceutica,257481,111,text/html
https://www.latimes.com/espanol/eeuu/articulo/2024-01-29/clinicas-comunitarias-atienden-a-1-de-cada-11-estadounidenses-son-una-red-de-seguridad-bajo-presion,255741,110,text/html
https://www.latimes.com/espanol/california/articulo/2024-01-22/lideres-comunitarios-preocupados-por-el-aumento-de-la-tasa-de-suicidios-en-hispanos,250972,119,text/html
https://www.latimes.com/espanol/internacional/articulo/2024-01-09/espana-recupera-las-mascarillas-en-hospitales-y-clinicas-por-repunte-de-enfermedades-respiratorias,241718,110,text/html
https://www.latimes.com/world-nation/story/2024-02-02/ukraine-says-russia-refuses-to-turn-over-bodies-of-pows-killed-in-military-plane-crash,331021,215,text/html
https://www.latimes.com/world-nation/story/2024-01-24/ukraine-pows-transport-plane-crashed,364547,235,text/html
https://www.latimes.com/world-nation/story/2024-01-23/russian-missiles-hit-kyiv-kharkiv-ukraine,351256,232,text/html
https://www.latimes.com/world-nation/story/2024-01-21/at-least-25-people-are-reported-killed-in-an-attack-on-donetsk-in-russian-occupied-ukraine,337408,219,text/html
https://www.latimes.com/world-nation/story/2024-01-28/ukraine-says-corrupt-officials-stole-40-million-meant-to-buy-arms-for-the-war-with-russia,319909,214,text/html
https://www.latimes.com/world-nation/story/2024-01-27/ukraine-says-it-has-no-evidence-for-russias-claim-that-dozens-of-pows-died-in-a-shot-down-plane,333576,215,text/html
https://www.latimes.com/food/list/the-best-bagels-you-have-to-try-in-los-angeles,511971,255,text/html
https://www.latimes.com/food/story/2022-06-22/old-school-eagle-rock-restaurant-is-now-stylish-aperitivo-bar-capri-club,334670,224,text/html
https://www.latimes.com/entertainment-arts/story/2023-11-06/la-et-comedy-photographers-talk-post-pandemic-scene,403322,239,text/html
https://www.latimes.com/opinion/story/2023-12-12/release-aid-to-uk,347929,234,text/html
https://www.latimes.com/opinion/story/2023-12-08/ukraine-funding-border-immigration-mitch-mcconnell-republican-party,357089,234,text/html
https://www.latimes.com/opinion/letters-to-the-editor/story/2023-12-15/party-that-fought-godless-communism-is-now-helping-russia,327253,217,text/html
https://www.latimes.com/world-nation/story/2023-12-12/ukraine-air-cyberspace-attack-zelensky-in-us,373343,234,text/html
https://www.latimes.com/about/pressreleases/la-mediagroup-20181004-story.html,306111,209,text/html
https://www.latimes.com/business/la-fi-patrick-soon-shiong-profile-la-times-20180413-htmlstory.html,355577,229,text/html
https://www.latimes.com/entertainment-arts/business/story/2024-01-22/la-times-turmoil-sara-yasin-letter-congressional-democrats,368472,230,text/html
https://www.latimes.com/about/pressreleases/story/2023-03-16/los-angeles-times-names-julia-turner-senior-vice-president-of-content-business-strategy,309840,213,text/html
https://www.latimes.com/entertainment-arts/business/story/2021-02-21/hfpa-golden-globes-2021,467236,248,text/html
https://www.latimes.com/about/pressreleases/story/2019-12-13/chris-argentieri-president-california-times-jeff-crawford-cfo,307365,208,text/html
https://www.latimes.com/lifestyle/story/2021-03-26/manhattan-beach-racial-slurs-make-black-surfers-activists,458893,234,text/html
https://www.latimes.com/bestcovery/best-shower-head,134321,71,text/html
https://www.latimes.com/opinion/letters-to-the-editor/story/2023-12-14/how-city-hall-redistricting-preserves-the-power-of-white-wealthy-communities,319636,215,text/html
https://www.latimes.com/archives/la-xpm-1992-02-02-me-2027-story.html,340354,212,text/html
https://www.latimes.com/archives/la-xpm-1990-04-09-me-742-story.html,323486,212,text/html
https://www.latimes.com/opinion/letters-to-the-editor/story/2024-01-24/layoffs-save-journalism-in-america,324839,216,text/html
https://www.latimes.com/california/story/2022-10-30/column-elon-musk-takes-twitter-into-the-sewer-of-hate-paul-pelosi-hammer-attack,335751,218,text/html
https://www.latimes.com/california/story/2023-09-01/heres-where-l-a-is-seeing-covid-outbreaks-this-summer,372129,240,text/html
https://www.latimes.com/california/story/2023-06-20/measles-cases-reported-in-californias-central-valley,348770,233,text/html
https://www.latimes.com/california/story/2023-11-15/la-county-reports-first-flu-death-of-season-prompting-renewed-calls-for-vaccination,338368,226,text/html
https://www.latimes.com/bestcovery/best-straight-edge-razor,105368,57,text/html
https://www.latimes.com/bestcovery/best-beard-kit,102613,52,text/html
https://www.latimes.com/bestcovery/massage-relaxation,90128,47,text/html
https://www.latimes.com/bestcovery/personal-care?0000016e-d80a-d790-a5fe-fd0aeda20000-page=2,125783,63,text/html
https://www.latimes.com/bestcovery/acne-serum,110588,52,text/html
https://www.latimes.com/bestcovery/best-cotton-pad,99912,52,text/html
https://www.latimes.com/bestcovery/best-anti-chafe-stick,108167,52,text/html
https://www.latimes.com/bestcovery/cosmetics,122733,63,text/html
https://www.latimes.com/bestcovery/best-organic-body-washes,102894,46,text/html
https://www.latimes.com/compare-deals/assets/img/understanding-credit-utilization-.jpg,11182,0,image/jpeg
https://www.latimes.com/compare-deals/assets/img/how-to-raise-your-credit-score.jpg,10372,0,image/jpeg
https://www.latimes.com/compare-deals/credit-cards/guides/what-is-a-good-credit-score,555416,352,text/html
https://www.latimes.com/compare-deals/credit-cards/chase/sapphire-preferred-vs-reserve,566057,349,text/html
https://www.latimes.com/compare-deals/credit-cards/american-express/amex-hilton-honors-card-review,558575,349,text/html
https://www.latimes.com/compare-deals/assets/img/costco-payment-methods-.jpg,6496,0,image/jpeg
https://www.latimes.com/compare-deals/assets/img/how-to-build-credit.jpg,13368,0,image/jpeg
https://www.latimes.com/compare-deals/assets/img/fit%e2%84%a2-platinum-mastercard.jpg,4939,0,image/jpeg
https://www.latimes.com/compare-deals/assets/img/destiny_mastercard_new.webp?auto=webp%2csmart,95304,0,image/webp
https://www.latimes.com/compare-deals/assets/img/best-zero-interest-credit-cards.png,852632,0,image/png
https://www.latimes.com/compare-deals/assets/img/credit-card-vs-charge-card.jpg,9745,0,image/jpeg
https://www.latimes.com/compare-deals/credit-cards/guides/how-does-credit-card-interest-work,554438,345,text/html
https://www.latimes.com/compare-deals/assets/img/best-discover-credit-cards.jpg,8328,0,image/jpeg
https://www.latimes.com/compare-deals/assets/img/leigh-morgan.png?width=50&height=50&quality=85&resize-filter=lanczos&crop=1%3a1%2csmart,4785,0,image/png
https://www.latimes.com/compare-deals/assets/img/coreview.jpg,7295,0,image/jpeg
https://www.latimes.com/compare-deals/assets/img/best-travel-credit-cards.png,886978,0,image/png
https://www.latimes.com/compare-deals/assets/img/best-hotel-credit-cards.jpg,11997,0,image/jpeg
https://www.latimes.com/compare-deals/assets/img/delta-gold-card-review.jpg,10514,0,image/jpeg
https://www.latimes.com/compare-deals/credit-cards/guides/pay-mortgage-with-credit-card,574390,356,text/html
https://www.latimes.com/compare-deals/assets/img/united-club-infinite-card.jpg,5929,0,image/jpeg
https://www.latimes.com/entertainment-arts/music/story/2022-10-11/amanda-shires-highwomen-jason-isbell-take-it-like-a-man,333436,214,text/html
https://www.latimes.com/entertainment-arts/story/2024-01-08/lisa-bonet-files-for-divorce-from-jason-mamoa,328944,226,text/html
https://www.latimes.com/entertainment-arts/music/story/2024-01-03/ti-tiny-deny-sexual-assault-lawsuit-drugging-allegations,377389,231,text/html
https://www.latimes.com/entertainment-arts/music/story/2021-01-07/morgan-wallen-dangerous-double-album,371500,237,text/html
https://www.latimes.com/entertainment-arts/music/story/2020-11-13/jason-isbell-and-amanda-shires-cma,370935,231,text/html
https://www.latimes.com/entertainment-arts/movies/story/2023-04-11/review-jason-isbell-lewis-capaldi-music-documentaries-chupa-netflix,343291,221,text/html
https://www.latimes.com/entertainment-arts/music/story/2023-09-15/maren-morris-the-bridge-nashville-country-music-leaving,385634,232,text/html
https://www.latimes.com/entertainment/music/la-et-ms-jason-isbell-nashville-sound-album-20170302-story.html,353151,223,text/html
https://www.latimes.com/entertainment-arts/music/story/2023-10-09/jason-isbell-grammys-weathervanes,358372,223,text/html
https://www.latimes.com/entertainment-arts/story/2024-01-10/lisa-bonet-jason-momoa-settle-divorce,332581,223,text/html
https://www.latimes.com/entertainment-arts/music/story/2022-10-11/brandi-carlile-joni-mitchell-grammys-2023,369895,225,text/html
https://www.latimes.com/local/la-xpm-2014-feb-05-la-me-butane-hash-20140206-story.html,329159,216,text/html
https://www.latimes.com/california/story/2023-12-04/lapd-investigates-sylmar-ammunition-fire-as-potential-murder-suicide,332290,223,text/html
https://www.latimes.com/california/story/2022-02-20/structure-fire-explosion-near-knotts-berry-farm,325011,219,text/html
https://www.latimes.com/california/story/2023-11-10/sgv-china-slowdown,347840,221,text/html
https://www.latimes.com/california/story/2023-08-17/koreatown-unionization-efforts,362380,226,text/html
https://www.latimes.com/california/story/2023-10-05/eminent-domain-chinatown,366363,225,text/html
https://www.latimes.com/california/story/2023-10-27/koreatown-grocery-store-workers-protest-wage-theft-at-a-renowned-korean-business-convention,358373,225,text/html
